TCGA_patient_barcode	14-3-3_beta	14-3-3_epsilon	14-3-3_zeta	4E-BP1	4E-BP1_pS65	4E-BP1_pT37T46	4E-BP1_pT70	53BP1	A-Raf_pS299	ACC_pS79	ACC1	Acetyl-a-Tubulin-Lys40	ACVRL1	Akt	Akt_pS473	Akt_pT308	AMPK_alpha	AMPK_pT172	Annexin-1	Annexin_VII	AR	ARHI	ARID1A	ASNS	ATM	B-Raf	Bad_pS112	Bak	Bap1-c-4	Bax	Bcl-2	Bcl-xL	Beclin	beta-Catenin	Bid	Bim	BRCA2	c-Jun_pS73	c-Kit	c-Met_pY1235	c-Myc	C-Raf	C-Raf_pS338	Caspase-7_cleavedD198	Caveolin-1	CD20	CD31	CD49b	CDK1	Chk1	Chk1_pS345	Chk2	Chk2_pT68	cIAP	Claudin-7	Collagen_VI	Cyclin_B1	Cyclin_D1	Cyclin_E1	Cyclin_E2	DJ-1	Dvl3	E-Cadherin	eEF2	eEF2K	EGFR	EGFR_pY1068	EGFR_pY1173	eIF4E	eIF4G	ER-alpha	ER-alpha_pS118	ERK2	ETS-1	FASN	Fibronectin	FoxM1	FOXO3a	FOXO3a_pS318_S321	G6PD	GAB2	GAPDH	GATA3	GSK3-alpha-beta	GSK3-alpha-beta_pS21_S9	GSK3_pS9	HER2	HER2_pY1248	HER3	HER3_pY1289	Heregulin	HSP70	IGFBP2	INPP4B	IRS1	JNK_pT183_Y185	JNK2	Ku80	Lck	LKB1	MAPK_pT202_Y204	MEK1	MEK1_pS217_S221	MIG-6	Mre11	mTOR	mTOR_pS2448	MYH11	Myosin-IIa_pS1943	N-Cadherin	N-Ras	NDRG1_pT346	NF-kB-p65_pS536	NF2	Notch1	P-Cadherin	p21	p27	p27_pT157	p27_pT198	p38_MAPK	p38_pT180_Y182	p53	p62-LCK-ligand	p70S6K	p70S6K_pT389	p90RSK	p90RSK_pT359_S363	PAI-1	Paxillin	PCNA	PDCD4	PDK1	PDK1_pS241	PEA-15	PEA15_pS116	PI3K-p110-alpha	PI3K-p85	PKC-alpha	PKC-alpha_pS657	PKC-delta_pS664	PKC-pan_BetaII_pS660	PR	PRAS40_pT246	PRDX1	PREX1	PTEN	Rab-25	Rab11	Rad50	Rad51	Raptor	Rb_pS807_S811	RBM15	Rictor	Rictor_pT1135	S6	S6_pS235_S236	S6_pS240_S244	SCD1	SF2	Shc_pY317	Smad1	Smad3	Smad4	Src	Src_pY416	Src_pY527	STAT3_pY705	STAT5-alpha	Stathmin	Syk	TAZ	TIGAR	Transglutaminase	TFRC	TSC1	Tuberin	Tuberin_pT1462	VEGFR2	VHL	XBP1	XRCC1	YAP	YAP_pS127	YB-1	YB-1_pS102	JAB1	MSH2	MSH6
TCGA-D8-A143	-0.185619837	0.056529049	-0.634747349	0.12810783	0.661664224	0.348102144	0.066141699	0.327251222	-0.028018628	0.86981754	0.766090269	1.478415505	-0.330964734	0.234453195	1.667686467	2.360415787	-0.220192983	-0.477806715	-1.243817389	-0.254211765	-0.604988598	-0.276546179	0.540463975	0.535101715	0.010193145	0.24457371	-0.061456648	-0.128500276	0.205570969	0.147883235	-1.592540032	-0.144187719	-0.222859233	-0.152841484	-0.150720064	0.048099043	0.042814585	0	-0.612703566	0.040729354	-0.397479758	0.215368674	-0.2020289	-0.116868417	-1.727059763	-0.322373063	-0.041175255	0.028548053	0.352659514	0.223710838	0.013889159	0.421635126	0.172821921	0.027989836	0.229417325	-0.809639711	1.365295511	-0.878684792	1.40297812	0.388837378	-0.143781054	0.422279167	-0.186696939	0.148775497	-0.010579446	4.313867944	4.779323638	1.454660353	-0.572006402	1.200231197	-4.193448549	-0.19765876	-0.317999654	-0.149685283	-0.025490936	-0.607641353	2.191231542	0.040703742	-0.233430726	0.460911159	-0.488927767	1.773221826	-1.850913554	0.466314331	1.492166558	1.265975443	-0.467482117	1.47501272	-0.545782087	-0.143130254	-0.092104534	-0.774151576	-0.819759071	-0.911683359	-0.631072777	-0.61466397	-0.107428053	0.367497738	-0.556980561	0.006855543	-2.191360268	-0.07009223	-0.312003981	0.083510082	-0.301306097	0.465429506	-0.258853991	-2.131522032	-0.459288929	-0.3579713	-0.279439691	0.227825465	0.45068914	-0.09557612	0.283719407	1.068536395	-0.061500033	0.190129501	0.082256843	0.421214296	-0.292101291	0.215324192	-0.149147233	0.176170667	0.375518282	-0.34055868	1.026183599	0.630725894	-0.865756659	-0.084657366	0.525973275	0.071284923	-0.090857	0.291170764	-0.357047833	-0.045566877	-0.122248148	-0.473791651	-0.417249884	-0.326648925	-0.135300598	0.208376987	-1.351361979	0.269089558	-0.391472112	-1.134017951	0.483278626	-0.0757111	-0.442932224	-0.404283179	0.095302038	0.230552802	1.427577974	1.118975125	-0.362092654	-0.253881373	0.225380197	-0.375655689	-0.20183676	0.211803678	-0.07510581	0.792767493	-0.14844651	-0.159627039	0.003257123	0.575270806	0.403267556	0.388958808	0.202116643	0.60178901	0.165955555	-0.287953843	-0.15056916	-0.279475133	-0.193989711	0.224019173	1.282042857	0.335234796	0.852029572	-0.603981492	1.813813147	-0.184036409	0.235848641	0.041596882	-0.269246743	0.117203199	0.245134073	-0.087813111	1.591687426	2.266851432
TCGA-D8-A142	-0.230849606	-0.110443127	0.189138645	-0.264039181	0.317531805	0.690144244	0.053165774	-0.510729876	0.307051219	0.123771794	-0.211567942	1.349366448	-0.439316844	0.137765923	0.659163922	0.339451245	0.094779601	0.16562356	1.482681601	-0.430391933	-1.058882759	-0.319302128	-0.305704095	1.123558018	0.165665675	-0.017770648	0.193468808	0.147967844	-0.219571176	-0.179501598	-1.307755883	0.029480311	0.079812579	0.565922153	-0.028432303	-0.586305964	-0.111215591	0.176274595	-0.083758137	0.102342419	0.442651338	-0.045343115	0.101418231	-0.330218568	-0.293411446	-0.146782606	-0.038826311	-0.083124039	-0.154677657	0.056727199	-0.008815443	0.062002937	0.120129231	0.119223064	-0.953147157	-0.539730881	-0.105506629	-0.460874035	-0.283725084	-0.158454699	-0.455315518	0.542629338	0.105471487	0.107074055	0.111175011	0.04943883	0.209331733	-0.1745287	-0.2597279	0.66919835	-3.050169484	-0.151887597	0.465689467	-0.005256448	-0.943101203	0.577387614	-0.251810509	-0.151797846	0.488822994	-0.197602197	1.072809647	-0.359137862	-1.745968508	0.195331429	0.944093185	0.815027745	0.100294006	0	0.89759437	-0.045297403	-0.224268733	-0.546360886	-0.185948929	-0.032731243	-0.036054102	-0.184338516	-0.43365505	-0.035537128	-0.065295578	-0.074499442	1.30947038	-0.038566204	0.550318158	0.052094474	0.045511376	0.218548557	0.11579328	3.252653265	0.102141522	-0.148216876	-0.22745623	0.807603067	0.92686241	0.242117416	0.160472372	0.596463218	-0.167634174	-0.212551251	0.048005706	0.501278026	0.211041292	-0.04191108	0.550446844	-0.799562893	-0.229257241	-0.049369239	0.001465638	0.065073487	-0.138385459	0.288666905	-0.363410014	-0.198879663	-0.037102732	0.464313428	0.018330269	-0.030914844	-0.175914064	-0.187720599	0.168340265	0.228602282	-0.145104574	0.093423238	-1.06201223	0.220169424	-0.494014358	-0.820444464	0.040054632	-0.367318097	-0.514816665	-0.192563258	-0.102963467	-0.100473281	1.336674772	0.013836528	0.895034097	0.152741265	-0.215410829	0.10190489	0.001841215	-0.291319709	-0.129940921	-0.392438182	-0.250828008	-0.29441858	-0.111468406	0.504103909	0.368814949	0.832970838	-0.090168185	0.015319868	-0.069518635	0.327079945	0.039371455	-0.117830036	0.048514157	0.073058452	-0.306649953	0.426104929	0.569539728	0.706805806	1.614113519	0.479764167	-0.150238327	0.333323015	0.973574103	0.666000562	0.284261839	-0.397429404	-0.189400743	0.123370543
TCGA-D8-A140	-0.10254256	-0.169740372	0.135752106	-0.360801877	-0.059100012	0.210100672	-0.017402028	-0.008315878	0.037015556	1.222786196	0.947562547	-0.679672809	-0.203783536	-0.061234386	-0.254760873	-0.31725814	0.07998886	0.593398411	-0.363598312	0.010670671	1.536365908	-0.270596411	-0.038217179	0.386193256	-0.028282005	0.329445232	-0.089390074	-0.019763683	0.127977072	0.228488759	1.28015862	0.062652574	-0.033642302	0.321794237	0.0382013	0.827913515	0	0.030669109	-0.163797474	0.073374339	-0.170837454	0.010728656	0.136409666	-0.105073104	-1.663559763	-0.297296986	0.037072241	-0.270603915	0.151846778	0.02236768	-0.028470174	-0.124398764	0.131435865	-0.124072958	1.241294676	-1.269782975	0.095477247	0.095503915	-0.414286746	-0.095611416	0.732717941	-0.190889815	0.692842401	0.047314347	-0.05198502	-0.162628596	0.335855765	-0.160081306	-0.030442999	-0.135302639	2.436164487	0.450373341	0.206009953	-0.226687171	0.307955553	0.007803908	0.025918535	0.013671516	-0.135305605	-0.43542571	0.898600393	-0.813759226	1.919073728	0.113423277	0.846057761	0.366661644	0.333246917	0.284867276	-0.525546276	-0.031318856	-0.153328706	0.050789379	-0.057163392	1.556968224	0.672167734	0.011531068	0.031319767	0.415226638	-0.136842187	-0.050677941	1.03888275	0.183721228	-0.044021344	-0.117509072	0.04422712	0.236575565	0.182784362	-1.249530455	-0.531053168	0.022540225	-0.081930414	-0.28259875	0.207079451	0.059313912	-0.088154145	0.297392702	-0.088220943	0.377147426	0.070308836	0.445105307	-0.143178174	-0.77506885	0.024119408	0.857996649	1.559768742	0.030575287	-0.557421508	-0.009337955	-0.266929758	-0.341331861	-0.071054948	-0.24875466	-0.27686435	-0.173479121	0.239054272	0.016400292	0.059632884	-0.091136311	-0.303779544	-0.16043034	0.019313866	-0.023944487	-0.957685769	0.191517743	-0.169376456	2.079663539	0.409901834	0.008550128	-0.389462845	-0.199193824	-0.22262552	-0.239507352	0.349444121	0.235634907	-0.011221618	0.168565778	-0.136430486	0.410259447	0.255013236	0.012668154	-0.072916596	-0.106980704	-0.13827186	0.115921865	-0.017766463	0.199992347	0.268984968	0.432814215	-0.14286748	-0.277115461	-0.05148486	0.356598811	-0.251858887	-0.188219735	-0.215304123	0.209329948	-0.826388433	0.289297138	0.608617635	-0.619865363	-0.736804347	-0.361104557	-0.037838546	0.009439112	-0.715645808	-0.005055514	-0.208877376	-0.177063473	0.037274837	0.049847781
TCGA-D8-A13Z	-0.072151412	0.028940483	0.016941268	0.955588901	0.703036124	1.202595824	0.719131928	0.413173481	0.171264049	-0.085405248	0.120355899	-0.142288049	-0.150775151	-0.344752583	2.476998396	2.091840321	0.119598903	0.178849139	0.303612506	0.07317976	0.05004686	-0.071645282	0.150360037	0.128144557	-1.210547967	-0.222849967	-0.234800723	6.60E-05	0.108869702	0.334607879	-0.773559588	-0.068315156	-0.116351612	0.139353822	-0.030363797	-0.32070161	0.342544397	0.132506367	0.002328938	0.093182468	-0.208388651	-0.215639592	-0.022815745	0.083450163	-1.077849668	-0.16315296	0.074221658	-0.029380827	0.149708923	0.115326787	-0.044041535	0.195017101	0.116011365	-0.162163183	0.606850466	0.689552004	0.712108102	-0.386709187	1.182468456	0.111589152	0.034662656	0.087615078	0.283660228	-0.010914527	-0.574460518	0.156672257	-0.105246255	0.005272702	-0.178533608	0.441983563	-3.401014491	-0.526618206	-0.743151886	0.027319517	-0.369465078	1.041709817	0.586911467	0.172643481	0.156465386	0.020800619	-0.316074053	1.951693724	-2.031728312	-0.025769617	0.469877523	0.775104039	-0.474845652	-0.26585746	-0.158153395	-0.143502707	-0.139534962	-0.13440101	-0.354989807	-0.541403848	-0.435307669	-0.257255607	0.058029017	-0.392114808	-0.074766877	0.06006796	-0.395236874	0.24391749	-0.131027744	-0.026115	-0.02522556	-0.23466948	0.124251723	2.22692156	0.282469803	-0.107398162	-0.032155144	2.403936805	0.522858086	0.011381463	-0.136023344	1.222194768	0.254933518	0.4543015	0.000110297	0.036066106	0.253372606	0.314559136	0.363612034	-0.21908662	-0.142734311	-0.324959431	0.010302296	0.149561468	0.879228393	0.099882997	0.163668253	-0.756477935	-0.043231348	-0.017972852	-0.070286478	-0.116094125	-0.100106326	-0.311344693	-0.14311374	-0.068051378	-0.21201452	-0.458880983	-0.9855799	0.407230125	-0.011076801	-0.238639734	-0.302759017	0.293893298	-0.365464861	-0.144478661	0.001229002	-0.080544788	0.776580778	0.01272139	-0.103046334	0.105455951	-0.222619571	-0.246764964	-0.133933791	0	-0.068294911	-0.23360947	-0.061459496	-0.184072574	-0.054161499	0.503200801	0.235619332	0.757043552	-0.037084662	-1.09024286	-0.066527582	0.338751684	0.17634944	0.101538579	0.065547943	-0.002616216	0.027367229	-0.173808571	0.507494147	-0.273419466	-0.507746726	-0.128874174	0.253109518	0.303313824	0.485868934	-0.095326852	-0.070537439	-0.052835738	0.79982039	1.003907997
TCGA-D8-A13Y	0.033412276	-0.180093198	-0.523434768	1.179797824	0.588005164	1.898734608	0.462606219	0.321854713	-0.085965697	-0.476975693	-0.701182462	1.780517411	-0.176788571	0.322814314	-0.413764231	-0.356073129	0.011900755	0.529817362	-1.123667683	-0.088266667	-0.072203622	-0.146265959	0.085318738	1.482977596	-0.235406724	0.82418696	-0.186685692	-0.069209996	0.923288634	-0.36697691	2.156371645	0.049395349	-0.017426135	0.667292863	-0.001945427	0.365794116	0.298819419	0.105260483	-0.336735515	-0.052310221	0.000876175	0.536353305	0.047845269	-0.572700962	-0.493020756	-0.142342514	-0.118424958	0.261289158	0.417556923	0.091334023	0.032570089	0.277481334	-0.248820651	-0.062391685	1.681258297	-0.064973575	1.502537687	-0.278191986	1.101913189	1.395550715	-0.085270465	0.399762471	0.288573168	-0.118386381	0.703377825	0.215121443	-0.362156216	-0.119449505	-0.230198687	0.30189054	0.734778188	-0.036622992	-0.445469161	-0.205026681	-0.896039812	0.109022218	1.507604207	-0.089200999	-0.0273618	-0.513793727	1.505720849	0.426060568	-0.976675254	0.404226131	0.030181147	0.275450509	-0.817407161	-0.766037629	0.089411332	-0.30507541	0.065578481	-0.233800425	3.152193234	-0.590911642	0.587395175	-0.512265611	0.429069118	0.31748973	-0.358095589	-0.156655819	-0.471258024	-0.081452594	0.037970538	0.028829349	-0.205864494	-0.041242232	0.257020708	2.710549192	-0.664548169	-0.068396977	-0.015874313	-0.002072146	1.01958238	-0.192824563	0.214038355	0	0.722535317	0.929065017	0.089103938	0.137641857	-0.672283156	-0.142864041	-0.345472207	0.752750396	0.744953288	0.292848707	0.32922354	0.26727966	1.731921646	0.144725852	0.716699197	-0.287763387	0.149165816	0.176179124	-0.178867171	-0.22916787	0.196291877	-0.473421831	-0.11272112	-0.639751537	0.058460344	0.213590072	2.447270436	-0.022115052	-0.502926191	-0.389611532	0.115891722	-0.141768668	-0.276455651	0.249663462	0.243122666	-0.272875113	0.315770419	0.694400911	0.642663917	0.067915463	0.033753358	-0.142875359	-0.123857395	0.133307767	0.291174337	-0.376177343	-0.174599797	0.393814269	0.198654025	0.17498663	-0.296908797	0.377485357	-0.466793344	-0.390220728	-0.21342507	0.245857317	-0.322785712	-0.024414154	-0.223098805	-0.365802202	-0.001575232	-0.238251413	-0.183256407	-1.151609809	-0.794628612	-0.092139987	0.275905775	-0.31713489	-1.140545696	-5.15E-05	-0.093030289	0.024672259	2.179384427	2.535889037
TCGA-E2-A107	0.068146463	0.203260365	0.070562595	-0.083579284	-0.300699777	-0.830160206	0.094285889	0.425785662	0.418731996	0.296767779	0.428444475	-1.385502717	0.024434876	-0.534876511	2.614748086	2.097797617	-0.20194624	-0.643212874	-0.617598923	0.305253588	0.938682673	0.012073506	0.221558146	-0.613905898	-0.579800534	0.355621755	-0.56722867	0.148412822	0.108986727	0.271862433	0.14138397	0.062339432	-0.063092457	-1.676838704	0.239716711	0.756857363	0.192855755	0.117193168	-0.070906921	0.164055791	-0.405818088	0	-0.000208463	0.506700597	-0.527843113	-0.009489105	0.098037638	0.392728121	0.349106068	0.020958705	0.104200599	0.654793933	0.061069619	0.055557397	0.440092337	0.291000976	0.864658564	1.162973094	0.041454214	0.100757118	0.229043403	-0.26992748	-2.297917863	-0.077621498	-0.385180902	-0.112665164	0.058205567	0.241256673	-0.000378693	-1.148105137	1.784374427	-0.000909909	0.317785545	-0.078480763	1.008517794	-1.393934304	0.472636463	0.05917956	-0.078072744	-0.278219815	-1.074037943	0.282782362	0.547493147	0.494695557	-0.868041552	-0.36364628	0.492138448	0.249869947	-0.432491773	-0.002204307	0.085524618	-0.423066439	-0.20111635	-0.507509941	-0.243494334	0.446491092	-0.127195122	-0.3079996	-0.143172655	0.09163701	-1.473626166	-0.904505208	0.105896473	0.079470092	-0.011643065	-0.042487408	-0.100784045	1.115050746	-1.197725005	-0.094084566	0.020945629	-0.452307553	-1.31181416	-0.046474877	0.084908892	-0.336655328	-0.015996432	0.588009884	0.0131618	0.10141023	0.270861415	0.146660091	-0.204467371	-0.015294924	0.200224521	-0.203722497	0.10701981	-0.364499683	-0.519166707	0.13041904	0.182043431	-0.531680093	0.505902672	0.793934124	0.467785189	-0.01826971	-0.22859823	0.386090386	-0.379040486	-0.334533536	-0.083999621	-0.203956834	-0.809698808	-0.314239867	-0.350489272	-0.187205467	0.108762003	0.370440536	0.141593618	-0.0995107	0.203520635	0.162763649	0.1503534	-0.301633763	-0.539368658	-0.053126793	-0.14207341	-1.119158516	-0.939592516	-0.170921872	0.185580782	0.029597611	0.282036597	-0.168049877	0.131376867	0.131751771	-0.316458044	-1.323837529	-0.165804584	-0.120431229	0.178261953	-0.922999467	0.100350684	0.017611486	-0.368607342	0.051968942	-1.011509859	0.260676345	-0.434168953	-0.30383873	-0.787452917	-0.321200048	0.303073768	-0.050712421	-0.4976403	-1.079745403	-0.612864324	0.179696484	0.574114084	-0.163098483
TCGA-E2-A10C	0.402035968	0.262324609	0.248731895	-0.130139269	0.377856961	1.203600463	-0.002563467	-0.277845593	-0.480953358	0.020039735	0.333077542	-1.76280278	-0.134144036	-0.737691525	1.747651696	1.191663249	0.144640736	0.131230255	1.024105785	0.142648784	0.613461124	0.541240004	-0.208641011	-0.477071263	0.008582805	-0.425914683	-0.213980964	0.551141224	-0.274673651	0.716555705	0.222618756	0.271914787	-0.009614693	-0.483963281	0.78730834	-0.032379414	0.070489273	0.221544277	0.598036833	0.124753238	0.280140809	-0.467068807	-0.094033285	0.250149655	2.078992974	0.487926462	-0.125723802	-0.273494013	0.109929144	0.365503805	0.116335911	-0.241121676	-0.44403473	-0.450488712	-0.878583681	1.667726869	-0.441984206	1.002239957	0.706181699	0.277453057	0.570284687	-0.642003155	-0.690130871	-0.027809112	0.044984693	0.354471245	-0.212119106	0.6025571	0.193915763	-0.93165852	0.699782516	-0.425710462	-0.225068156	0.13697849	-0.922993663	0.229613907	-0.253042095	0.672620558	0.239457802	-1.372416853	0.025369585	-0.222698986	-0.562203756	-0.534621523	0.266014613	0.290240862	-0.520950646	0.233976819	0.380102807	0.001820324	-0.147803141	0.589059985	1.463673503	-0.25096207	0.151216015	0.129881361	0.302613496	-0.490205309	1.301537285	-0.126756746	0.669756025	0.775713116	0.123847017	-0.084318143	0	-0.89863754	-0.0082817	0.503887896	-0.785968118	0.268413669	0.118517868	0.668575321	-0.497949267	-0.003874841	0.325933415	0.643529704	0.160867662	0.525481567	-0.354960636	0.05405105	0.212076887	0.897102152	-0.929227701	-0.947703364	-0.706008119	1.149526855	-0.312615112	-0.446376919	-0.547944227	-0.199310712	-0.238455723	-1.648140839	0.590176581	0.292832752	0.516284089	-0.245404702	-0.371064831	0.400625391	0.43151443	0.438419294	-0.770597903	0.18782718	-1.351528904	-0.010406694	-0.319242176	-0.160389337	-1.037209845	-0.127163206	0.949791797	0.039311652	-0.099579272	-0.232315896	-0.314195488	-0.923042929	-0.796648304	0.130033531	-0.359955068	1.43445677	0.511179746	-3.100222164	-0.245156672	-1.482540765	-0.125620948	0.079894335	0.535122884	0.400907165	-0.796512571	0.943288348	0.748844671	-0.282615033	0.372515161	-0.198668851	0.414049596	-0.039539496	-0.12397892	-0.445612775	-1.057127859	-0.508056975	-0.160380157	-0.389397992	-2.272898532	0.558025603	-0.162157075	0.699164342	0.540657554	-0.459188898	-0.124875939	-0.303952881	-0.389424515	-0.509045476
TCGA-E2-A10B	-0.146266001	-0.199268365	-0.224321278	-0.552522736	0.131733903	0.290987448	-0.007253365	0.615820427	0.199505243	0.498274193	0.248875999	0.868384307	-0.168478487	-0.301591192	1.849553423	1.268579128	-0.133814034	0.039218835	0.031224322	-0.217382773	1.343916567	-0.066975782	-0.024175148	-0.467286162	0.395541211	0.271917669	0.496044444	-0.058300254	0.089345785	0.121577158	0.377000468	0.001661704	-0.087202469	0.665490364	-0.22800264	0.334135648	-0.038450186	0.259345952	-0.48170396	0	-0.213652598	0.069494652	0.020460299	-0.309345507	-0.725919882	-0.253658117	-0.133324929	0.048884995	-0.312122728	-0.0968021	-0.123035517	0.058643737	-0.182204345	0.440528338	-0.620144457	-1.152207248	-0.03904225	-0.864233247	-0.136810376	-0.283575095	0.233316532	0.217827169	0.330241645	-0.224551581	0.945506603	-0.381892033	-0.288453877	-0.202780557	-0.247048697	0.34585228	3.151325185	0.990399766	0.208652993	-0.162296203	-0.832928272	-0.258792479	0.104150245	-0.031313001	0.047580359	-0.135425043	0.354141195	0.823440292	1.66063792	0.239621853	0.871713531	0.760747818	-0.046724391	-0.235629543	-0.126017461	-0.04945053	0.085294747	-1.546220305	0.676130925	-0.299395542	-0.141016802	0.43744076	0.876050959	0.113494673	-0.092210732	0.160833424	1.361183528	0.081485852	0.393258434	-0.145129526	-0.256972004	0.591612834	0.036463075	-1.461668687	0.239286636	-0.409872078	-0.155301794	-0.514316829	0.742259238	0.075576562	0.130515832	-0.550490444	0.419979653	-0.735262951	-0.037377022	-0.063255936	0.235155974	0.14513312	-0.093011591	0.982417092	-0.329290201	0.260555264	0.075439166	0.310940215	-0.474235519	0.512453351	-0.348417649	0.058614553	-0.051633082	0.361558983	0.200006866	-0.135986896	0.325356388	0.779300483	-0.180205971	0.158850494	0.039003076	0.451112171	4.276686041	0.300137671	-0.364279965	-0.006476333	-0.100314026	0.10786574	-0.33523354	-0.002509481	-0.338517335	0.195732807	0.604646408	0.325783919	0.004580876	-0.011674362	-0.172944993	0.242224924	-0.078507344	0.393703198	0.039486316	-0.126899472	-0.245489735	-0.155113849	-0.010528475	-0.28258777	-0.139217369	0.09432761	-0.343568346	0.901644869	-0.452635202	0.691364525	-0.315389841	-0.109245506	-0.154148707	0.542474381	-0.921782392	0.648009708	0.65727203	-0.011730284	0.018307689	-0.27287818	0.061574467	-0.121343313	-0.027511416	0.094725263	0.046225392	-0.08898869	-0.09280536	-0.112204282
TCGA-E2-A10A	0.027795745	0.022894387	-0.107540231	-0.438539281	-0.030964231	-0.253541149	0.039085549	1.358120131	-0.011293863	0.597961402	0.478042943	-0.286976317	0.159044235	-0.199068269	-0.400944063	-0.205680229	0.120042136	0.553010059	-0.53754035	-0.01283449	-0.0113467	0.188260454	-0.100063847	-0.1402354	-0.204117781	0.421326744	0.390219933	-0.051372698	0.259485393	-0.243190712	0.985569592	-0.021661658	-0.042399365	0.654754055	-0.107212253	0.434869618	0.016977874	0.039006019	-0.663014953	-0.081752071	-0.072794747	0.279086925	0.031595175	-0.443411507	0.056114561	0.001648638	-0.091278968	0.299940596	-0.004686541	-0.032881587	-0.068613651	0	-0.15252856	0.220401821	0.788733452	1.67137188	0.282809143	-0.0843754	0.039821652	0.111407416	-0.204157492	-0.078452881	0.714506886	-0.235513937	-0.08021903	-0.213092377	-0.135008012	-0.219494649	0.013503783	0.005742621	1.553466094	0.84192568	-0.785504129	-0.047766855	0.1503016	0.367543645	-0.055597163	-0.503705049	0.099316531	-0.102875468	-0.153992643	-0.950848899	2.22130413	-0.291756507	-0.308123598	-0.608577588	0.034729892	-0.187953283	0.359540495	-0.11267987	0.017551594	0.370440749	-0.739064081	0.584297998	0.230730312	-0.050288723	0.796321343	-0.049650451	-0.359769141	0.120677085	0.792248358	0.463096339	0.368158663	-0.001852672	-0.073855634	-0.191371423	-0.240720595	-0.74726876	0.044881257	-0.205696316	0.041118729	-0.317157883	0.365546262	-0.091200904	-0.05029076	-0.191576303	-0.291745277	-0.06996383	0.119216047	0.154949545	0.623044161	0.045220506	-0.092497873	0.347868375	0.275108801	-0.173262716	-0.146559267	0.57775477	0.031644015	-0.022495249	-0.09618846	0.961031789	0.028112913	0.237602135	-0.324648205	-0.026855652	0.283816826	0.631259914	-0.102364913	-0.341729928	0.017179053	0.00575927	3.587744046	-0.148668661	-0.157385937	0.43530679	0.404588053	0.09427619	-0.01137487	0.135129184	-0.007456736	0.000172505	0.560001015	0.348062329	0.032142155	-0.193718174	0.276096294	0.261684906	0.128679386	-0.67933686	-0.202777949	-0.158546849	0.107031349	0.560914474	-0.027377598	-0.097211648	-0.244204405	-0.212541191	-0.064569642	0.403167468	-0.335589569	0.722563826	-0.173116842	-0.120097202	0.014170553	0.515223233	-0.298062532	0.209992607	-0.181987416	0.93222517	-0.629716135	0.144371754	0.137118859	0.011973968	-0.046205881	0.31905028	0.025819196	-0.107311105	0.326132718	0.57363204
TCGA-E2-A109	-0.071714337	-0.071154432	0.851459529	0.649379603	0.012729429	-0.283636216	0.14912102	-0.027541794	-0.24369234	0.720638694	0.922816037	0.830346832	-0.271281421	0.785193747	-0.770722696	-0.243354293	-0.222178199	0.047116542	-0.389639328	0.133606105	0.72365182	-0.242572688	0.138784111	0.623583533	0.205978745	0.076968002	0.062639914	-0.063188325	0.29676346	-0.384520586	-0.505191862	-0.156043223	0.163274305	0.257555012	-0.110212553	0.303717358	0.243904225	-0.252345352	-0.747993848	0.106816675	0.143409492	0.386031638	-0.044918468	0.048858179	-1.222332329	-0.258439478	-0.07193946	-0.416619219	0.08322362	0.043801313	-0.005023736	-0.253230001	-0.104863245	0.428165195	-0.653588228	-0.661900532	0.534246722	0.437973506	-0.323666409	0.236981912	0.15492112	-0.012216074	0.728255447	0.076109418	-0.445149304	-0.31147651	-0.305218015	-0.087702635	0.250603674	0.164429649	3.239567369	1.050918606	0.287035264	-0.207841544	2.782956324	-0.193408367	0.358885462	-0.183208155	-0.165338518	0.112577671	0.010679408	-0.286326804	1.561515369	0.608756121	0.124569441	0.088800651	0.395271102	0.04229826	-0.356590782	-0.22987652	-0.154269569	-0.815705602	1.588460823	0.549126119	-0.146920563	-0.305601379	0.047024407	0.444351979	-0.193114101	-0.047312399	-1.128277242	0.230834095	-0.112043677	-0.234026141	-0.123343302	1.008099147	-0.248008054	-1.011621303	-0.252029566	-0.332576832	-0.138403509	-0.639380258	0	0.298052422	-0.111320282	-0.44166221	-0.003058191	0.598340023	0.093434098	0.253241773	0.169351976	-0.4551755	0.233586129	1.108875905	0.127692043	-0.325334439	0.211770654	-0.365835335	-0.613467421	-0.197721992	0.096765217	-0.186351497	-0.096564762	0.172183023	0.136454069	0.075226745	0.162326839	-0.293143888	-0.340686571	-0.372030431	0.123588665	0.001297261	-0.556526879	-0.297144203	-0.323102978	2.063968634	0.56499551	0.314635553	-0.419960097	0.276542259	-0.020158194	1.229172719	-0.229138638	0.692817793	-0.370744658	-0.030752317	0.38890441	-0.443929012	0.043190234	0.676357594	-0.060350095	-0.209389869	0.092294107	0.37256191	-0.018633847	0.261056659	-0.177001139	-0.277899025	-0.28405395	-0.259959385	-0.138203021	-0.497772762	-0.330207799	0.00912478	0.089563325	0.596569028	-0.094552007	0.305668364	0.094481355	0.065261145	0.825719276	-0.209023634	0.271932073	-0.386320087	-1.029469005	0.15759456	-0.820321135	-0.108312505	0.728730935	0.718523369
